"learn_num","learn_title","learn_teacher","image_link","learn_link","price","sale_price"
557,"누구든지 하는 리액트: 초심자를 위한 react 핵심 강좌","velopert(김 민준)","https://cdn.inflearn.com/wp-content/uploads/react_velopert2.png","https://www.inflearn.com/course/react-velopert",11550,16500
558,"WEB2 - Node.js","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/node.js-1.jpg","https://www.inflearn.com/course/web2-node-js",-1,0
559,"레트로의 유니티 C# 게임 프로그래밍 에센스","이제민","https://cdn.inflearn.com/public/courses/140728/course_cover/bc808fb5-2854-4f23-aafa-168ef8ac5817/Artboard%20Copy%208.jpg","https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%97%90%EC%84%BC%EC%8A%A4",61600,88000
560,"14일만에 배우는 ASP.NET CORE","김정수","https://cdn.inflearn.com/public/courses/139621/cover/25150e2b-d662-4a95-9251-0c96930ed40a/netcoreCover.jpg","https://www.inflearn.com/course/%EB%8B%B7%EB%84%B7-%EC%BD%94%EC%96%B4",23100,33000
561,"WEB3 - PHP & MySQL","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/phpmysql.jpg","https://www.inflearn.com/course/web3-php-mysql",-1,0
562,"WEB2 - PHP","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/web2_php.png","https://www.inflearn.com/course/php-%EA%B8%B0%EC%B4%88-%EA%B0%95%EC%A2%8C",-1,0
563,"파이썬 입문 및 웹 크롤링을 활용한 다양한 자동화 어플리케이션 제작하기","좋은사람","https://cdn.inflearn.com/public/courses/121703/course_cover/5ca91afb-8aaf-4ec3-9d79-8f2873791f63/jesr_python_0.png","https://www.inflearn.com/course/python-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9B%B9-%EB%8D%B0%EC%9D%B4%ED%84%B0-%ED%81%AC%EB%A1%A4%EB%A7%81",38500,55000
564,"[응용] 다양한 환경을 앤서블(Ansible)로 관리하기 with 베이그런트(Vagrant)","조훈(Hoon Jo)","https://cdn.inflearn.com/public/courses/118296/cover/3703724e-9520-45bc-99ec-e918738909d6/118296-eng%20(1).png","https://www.inflearn.com/course/ansible-%EC%9D%91%EC%9A%A9",23100,33000
565,"유니티 게임 개발 (2D) 실전편 - 스크립트는 물론, 디자인 패턴과 알고리즘까지","스터디 인코딩","https://cdn.inflearn.com/wp-content/uploads/unityc.jpg","https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%8B%AC%ED%99%94-%EA%B3%BC%EC%A0%95",38500,55000
566,"WEB2 - JavaScript","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/web2-js-1.png","https://www.inflearn.com/course/web2-javascript",-1,0
567,"윈도우 악성코드(malware) 분석 입문 과정","보안프로젝트","https://cdn.inflearn.com/wp-content/uploads/Malware_beginner.jpg","https://www.inflearn.com/course/%EC%95%85%EC%84%B1%EC%BD%94%EB%93%9C%EB%B6%84%EC%84%9D-%EC%9E%85%EB%AC%B8%EA%B3%BC%EC%A0%95",100100,143000
568,"네트워크 패킷 분석 입문 및 악성코드 샘플 분석","보안프로젝트","https://cdn.inflearn.com/wp-content/uploads/%ED%8C%A8%ED%82%B7-%EB%B6%84%EC%84%9D-%EB%B0%8F-%EC%95%85%EC%84%B1%EC%BD%94%EB%93%9C-%EB%B6%84%EC%84%9D.jpg","https://www.inflearn.com/course/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%ED%8C%A8%ED%82%B7-%EB%B6%84%EC%84%9D-%EC%9E%85%EB%AC%B8-%EB%B0%8F-%EC%95%85%EC%84%B1%EC%BD%94%EB%93%9C-%EC%83%98%ED%94%8C-%EB%B6%84%EC%84%9D",92400,132000
569,"초보도 쉽게 할 수 있는 아이폰 어플(iOS App) 만들기","OnArcher","https://cdn.inflearn.com/wp-content/uploads/%EC%8A%AC%EB%9D%BC%EC%9D%B4%EB%93%9C3.jpg","https://www.inflearn.com/course/ios-app-for-beginner",26950,38500
570,"iOS AutoLayout을 활용한 실전 UI구성 전략 - 카카오톡 같은 고급 UI 만들기","iOS Developer","https://cdn.inflearn.com/wp-content/uploads/auto.png","https://www.inflearn.com/course/autolayout-ui_ios",11550,16500
571,"만들어 가면서 배우는 JAVA 플레이그라운드","호눅스","https://cdn.inflearn.com/wp-content/uploads/java_playground.png","https://www.inflearn.com/course/java-codesquad",-1,0
572,"정보보안 전문가란? 무엇을 하고 어떻게 준비해야 할까.","보안프로젝트","https://cdn.inflearn.com/wp-content/uploads/boan.png","https://www.inflearn.com/course/%EC%A0%95%EB%B3%B4%EB%B3%B4%EC%95%88-%EC%A0%84%EB%AC%B8%EA%B0%80",-1,0
573,"안드로이드 모바일 앱 모의해킹과 시큐어코딩","보안프로젝트","https://cdn.inflearn.com/wp-content/uploads/android.jpg","https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%95%B1-%EB%AA%A8%EC%9D%98%ED%95%B4%ED%82%B9-%EC%A7%84%EB%8B%A8-%EC%99%84%EB%B2%BD-%EC%8B%A4%EC%8A%B5",92400,132000
574,"모두를 위한 딥러닝 - Deep Reinforcement Learning","Sung Kim","https://cdn.inflearn.com/wp-content/uploads/rl.jpg","https://www.inflearn.com/course/reinforcement-learning",-1,0
575,"IT 직장인들을 위한 책쓰기 강의","보안프로젝트","https://cdn.inflearn.com/wp-content/uploads/writer.jpg","https://www.inflearn.com/course/%EC%A7%81%EC%9E%A5%EC%9D%B8%EB%93%A4%EC%9D%84-%EC%9C%84%ED%95%9C-%EC%B1%85%EC%93%B0%EA%B8%B0-%EA%B0%95%EC%9D%98",11000,0
576,"아이폰 ios 개발 강좌 - 앱 12개를 만들며 배우는 Swift3 & iOS10","최강사","https://cdn.inflearn.com/wp-content/uploads/swift33.jpg","https://www.inflearn.com/course/swift3-%EC%8A%A4%EC%9C%84%ED%94%84%ED%8A%B8-ios-%EA%B0%9C%EB%B0%9C-%EA%B0%95%EC%A2%8C",44000,0
577,"Node.Js 활용하기","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/nodeweb.jpg","https://www.inflearn.com/course/node-js-%ED%99%9C%EC%9A%A9",-1,0
578,"Node.js 로 Database 다루기 소개와 웹애플리케이션 만들기","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/nodedata.jpg","https://www.inflearn.com/course/node-js-database",-1,0
579,"자바스크립트 언어 기본 - javascript","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/js.png","https://www.inflearn.com/course/%EC%A7%80%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%96%B8%EC%96%B4-%EA%B8%B0%EB%B3%B8",-1,0
580,"여러가지 개발자 도구 사용법","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/develop002.jpg","https://www.inflearn.com/course/%EC%97%AC%EB%9F%AC%EA%B0%80%EC%A7%80-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%8F%84%EA%B5%AC-%EC%82%AC%EC%9A%A9%EB%B2%95",-1,0
581,"생활코딩 - 정규표현식","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/re.png","https://www.inflearn.com/course/%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9-%EC%A0%95%EA%B7%9C%ED%91%9C%ED%98%84%EC%8B%9D",-1,0
582,"생활코딩 - HTML 기초","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/html.png","https://www.inflearn.com/course/html-%EA%B8%B0%EC%B4%88",-1,0
583,"파이썬(Python) 기초부터 실무까지 part.1","유용한IT학습","https://cdn.inflearn.com/public/courses/328050/cover/972705f5-14a9-4be1-b55a-c9247a6e435a/328050-eng.png","https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%8B%A4%EB%AC%B4%EA%B9%8C%EC%A7%80-1",7150,71500
584,"데이터 사이언스로 내리는 경영 의사결정 마스터 클래스","마소캠퍼스","https://cdn.inflearn.com/public/courses/328048/cover/7580b541-0407-469e-a86c-39fa1fdc6d63/328048-eng.png","https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4-%EC%9D%98%EC%82%AC%EA%B2%B0%EC%A0%95-%EB%A7%88%EC%8A%A4%ED%84%B0",111650,159500
585,"무자본 1인지식창업 입문특강 | 책쓰기 유튜브 수익창출 퍼스널브랜딩 네이버카페 운영법까지 초보를 위한 올인원 특강!","작가 글리쌤 ","https://cdn.inflearn.com/public/courses/327995/cover/55039667-091c-46a0-8da0-5dbafc8add5b/327995-eng.png","https://www.inflearn.com/course/%EB%AC%B4%EC%9E%90%EB%B3%B8-1%EC%9D%B8%EC%A7%80%EC%8B%9D%EC%B0%BD%EC%97%85-%EC%9E%85%EB%AC%B8",49500,55000
586,"코틀린 3강으로 끝내기 feat. 안드로이드 개발","Joyce","https://cdn.inflearn.com/public/courses/327990/cover/dce8a6f7-5fb4-40f5-baa7-ae37dc9cf94e/327990-eng.png","https://www.inflearn.com/course/%EC%BD%94%ED%8B%80%EB%A6%B0-%EB%81%9D%EB%82%B4%EA%B8%B0",-1,0
587,"데이터 리터러시 - 데이터 읽고 쓰기의 기술","마소캠퍼스","https://cdn.inflearn.com/public/courses/327960/cover/784fe189-84af-4b8e-832a-4e1c11dc2981/327960-eng.png","https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%A6%AC%ED%84%B0%EB%9F%AC%EC%8B%9C-%EC%9D%BD%EA%B3%A0%EC%93%B0%EA%B8%B0",55440,79200
588,"버그헌팅과 시나리오 모의해킹","보안프로젝트","https://cdn.inflearn.com/public/courses/327916/cover/8e8230be-09ab-4bb5-87b2-f1f80f6f0cd5/327916-eng.png","https://www.inflearn.com/course/%EB%B2%84%EA%B7%B8%ED%97%8C%ED%8C%85-%EB%AA%A8%EC%9D%98%ED%95%B4%ED%82%B9",115500,165000
589,"솔리디티 깨부수기","D_One","https://cdn.inflearn.com/public/courses/327876/cover/5d99cd91-c941-4b78-837a-a3b2f733df3e/1234.png","https://www.inflearn.com/course/%EC%86%94%EB%A6%AC%EB%94%94%ED%8B%B0-%EC%8A%A4%EB%A7%88%ED%8A%B8-%EC%BB%A8%ED%8A%B8%EB%9E%99",-1,0
590,"[테디노트] 한 방으로 끝내는 판다스Pandas (전자책 포함)","런어데이","https://cdn.inflearn.com/public/courses/327864/cover/1c1b9c75-243a-48ac-af65-38a1c735bcb1/pandas.png","https://www.inflearn.com/course/%ED%85%8C%EB%94%94%EB%85%B8%ED%8A%B8-%ED%95%9C%EB%B0%A9-%ED%8C%90%EB%8B%A4%EC%8A%A4",34650,49500
591,"스마트폰 사진 연구소 대표의 인생 사진 찍기","소확성","https://cdn.inflearn.com/public/courses/327809/cover/6efc77ed-9f98-4626-8404-a359c23daeb2/327809-eng.png","https://www.inflearn.com/course/%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%8F%B0-%EC%82%AC%EC%A7%84-%EC%B0%8D%EA%B8%B0",38500,55000
592,"9가지 분류로 보는 IT 개발 회사 (취업, 이직, 진로 결정)","불꽃남자25","https://cdn.inflearn.com/public/courses/327797/cover/b5c35089-6d6c-4e04-93bd-6505bed060f4/327797-eng.png","https://www.inflearn.com/course/9%EA%B0%80%EC%A7%80-it-%ED%9A%8C%EC%82%AC",-1,0
593,"배우면 평생 써먹는 일과 삶의 핵무기 - 돈이 되는 글쓰기","소확성","https://cdn.inflearn.com/public/courses/327792/cover/3f9a68e0-c362-41ea-b548-5e064f3f52cf/327792-eng.png","https://www.inflearn.com/course/%EC%97%85%EB%AC%B4-%ED%95%B5%EB%AC%B4%EA%B8%B0-%EA%B8%80%EC%93%B0%EA%B8%B0",30800,44000
594,"아나운서 김주우의 말습관 트레이닝-중요한 것은 교감","소확성","https://cdn.inflearn.com/public/courses/327788/cover/699d503d-f231-41ce-812a-3e661db529a3/327788-eng.png","https://www.inflearn.com/course/%EA%B9%80%EC%A3%BC%EC%9A%B0-%EB%A7%90%EC%8A%B5%EA%B4%80-%ED%8A%B8%EB%A0%88%EC%9D%B4%EB%8B%9D",30800,44000
595,"오피스 마녀의 엑셀 레시피 - 이게 외않되?","Wisdomfactory","https://cdn.inflearn.com/public/courses/327778/cover/75cd6d70-a503-4100-8de4-8a1dc0973e95/001.png","https://www.inflearn.com/course/%EC%98%A4%ED%94%BC%EC%8A%A4-%EB%A7%88%EB%85%80-%EC%97%91%EC%85%80-%EB%A0%88%EC%8B%9C%ED%94%BC",23100,33000
596,"리액트 앵귤러 없이 아이오닉 컴포넌트 사용하기","깊알못nodeep","https://cdn.inflearn.com/public/courses/327776/cover/a1906f4f-3ac1-4079-9a2b-68fd9d727eea/327776-eng.png","https://www.inflearn.com/course/%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89-%EC%BB%B4%ED%8F%AC%EB%84%8C%ED%8A%B8",-1,0
597,"로블록스로 만드는 검 전투 게임","codebeartube","https://cdn.inflearn.com/public/courses/327702/cover/f530b964-395f-4caf-b3eb-86715dba9774/roblox.png","https://www.inflearn.com/course/%EB%A1%9C%EB%B8%94%EB%A1%9D%EC%8A%A4-%EA%B2%80-%EC%A0%84%ED%88%AC%EA%B2%8C%EC%9E%84",-1,0
598,"데이터분석 준전문가(ADsp) 자격증 대비","lectopia1","https://cdn.inflearn.com/public/courses/327635/cover/f956e459-e051-4a12-9c90-65af0227bfc0/327635-eng-resize.png","https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EC%A4%80%EC%A0%84%EB%AC%B8%EA%B0%80-%EC%9E%90%EA%B2%A9%EC%A6%9D",92400,132000
599,"비전공자 웹디자이너 취업하기(연봉,포폴,직장고르기)","김태린","https://cdn.inflearn.com/public/courses/327601/cover/d09891a3-0b7d-4d4f-bb76-ffd92d28deb6/cover.jpg","https://www.inflearn.com/course/%EC%9B%B9%EB%94%94%EC%9E%90%EC%9D%B4%EB%84%88-%EC%B7%A8%EC%97%85",17710,25300
600,"스프링 프레임워크 입문자를 위한 따라하기","JeongTaeHyun","https://cdn.inflearn.com/public/courses/327577/cover/72e264d6-2b5f-4c45-9580-5396a4441214/327577-eng.png","https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-%ED%94%84%EB%A0%88%EC%9E%84%EC%9B%8C%ED%81%AC-%EC%9E%85%EB%AC%B8%EC%9E%90",15400,22000
601,"비개발자를 위한 IT 직무 총정리!","기획자 데이먼","https://cdn.inflearn.com/public/courses/326720/cover/cc98887d-dc70-45ea-b4ff-25fff5a12326","https://www.inflearn.com/course/it-%EC%A7%81%EB%AC%B4-%EC%8B%9C%EB%A6%AC%EC%A6%88",-1,0
602,"매출을 높이는 인스타그램 마케팅","이종범","https://cdn.inflearn.com/public/courses/326693/cover/7ce057b1-2146-4f82-a0d1-c86cd525bc10","https://www.inflearn.com/course/%EC%9D%B8%EC%8A%A4%ED%83%80%EA%B7%B8%EB%9E%A8-%EB%A7%88%EC%BC%80%ED%8C%85",38500,55000
603,"쉽게 따라 배우는 파이썬 기초","코딩하는사람","https://cdn.inflearn.com/public/courses/326646/cover/3e0d4d8e-6ca2-4217-97c5-3c50c7dc9ddd/222.png","https://www.inflearn.com/course/%EC%89%BD%EA%B2%8C-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88",14630,20900
604,"DevGround 2021 - 개발자, 나의 성장을 도왔던 것들","한빛미디어","https://cdn.inflearn.com/public/courses/326632/cover/df2844be-cadf-453d-9183-5ba79911b0b3","https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%84%B1%EC%9E%A5%EB%8F%84%EC%9B%80",66000,0
605,"[All that MBA] 글로벌 경영, 어떻게 세계 시장을 이끌 것인가","인더스트리미디어","https://cdn.inflearn.com/public/courses/326622/cover/fdeb867c-2777-4c54-bb96-13c2db3d3988","https://www.inflearn.com/course/%EA%B8%80%EB%A1%9C%EB%B2%8C%EA%B2%BD%EC%98%81-%EC%84%B8%EA%B3%84%EC%8B%9C%EC%9E%A5",69300,99000
606,"ESXi 가상 인프라 구축과 보안 솔루션을 활용한 이상징후 탐지 모니터링","보안프로젝트","https://cdn.inflearn.com/public/courses/326605/cover/10687b1e-6c48-480a-9f58-5daae5024b32","https://www.inflearn.com/course/it-%EB%B3%B4%EC%95%88-%EC%9D%B8%ED%94%84%EB%9D%BC-%EB%AA%A8%EB%8B%88%ED%84%B0%EB%A7%81",138600,198000
607,"[All that MBA] 생산관리, 어떻게 현장을 혁신할 것인가","인더스트리미디어","https://cdn.inflearn.com/public/courses/326604/cover/3a5aee63-8e90-4da0-8cd5-0c7ab9393131","https://www.inflearn.com/course/%EC%83%9D%EC%82%B0%EA%B4%80%EB%A6%AC-%ED%98%84%EC%9E%A5%ED%98%81%EC%8B%A0",69300,99000
608,"[All that MBA] 인적자원관리, 어떻게 인재경영을 이룰 것인가","인더스트리미디어","https://cdn.inflearn.com/public/courses/326585/cover/5a536bf3-97c5-425e-bb2b-3e1b14f23534","https://www.inflearn.com/course/%EC%9D%B8%EC%A0%81%EC%9E%90%EC%9B%90%EA%B4%80%EB%A6%AC-%EC%9D%B8%EC%9E%AC%EA%B2%BD%EC%98%81",69300,99000
609,"[하루 10분|Web Project] HTML/JS/CSS로 나만의 심리테스트 사이트 만들기","판다코딩","https://cdn.inflearn.com/public/courses/326568/cover/046cf2ee-87e8-4f8b-b000-5a19ce34a1bf","https://www.inflearn.com/course/%EC%8B%AC%EB%A6%AC%ED%85%8C%EC%8A%A4%ED%8A%B8-%EC%82%AC%EC%9D%B4%ED%8A%B8-%EC%A0%9C%EC%9E%91",-1,0
610,"[All that MBA] 회계, 어떻게 의사결정을 할 것인가","인더스트리미디어","https://cdn.inflearn.com/public/courses/326565/cover/7a6c35d3-89ac-4560-a091-ac5fa25d7893","https://www.inflearn.com/course/%ED%9A%8C%EA%B3%84-%EC%9D%98%EC%82%AC%EA%B2%B0%EC%A0%95",69300,99000
611,"[데브원영]아파치 카프카 for beginners","데브원영 DVWY","https://cdn.inflearn.com/public/courses/326507/cover/aa474be0-c000-4b61-afbb-cb78ed0fb843","https://www.inflearn.com/course/%EC%95%84%ED%8C%8C%EC%B9%98-%EC%B9%B4%ED%94%84%EC%B9%B4-%EC%9E%85%EB%AC%B8",-1,0
612,"디지털 매핑 / 데이터 시각화","NJ Namju Lee","https://cdn.inflearn.com/public/courses/326495/cover/efd292aa-f43e-4ac5-9663-5e9f19715c84","https://www.inflearn.com/course/%EB%94%94%EC%A7%80%ED%84%B8%EB%A7%A4%ED%95%91-%EC%8B%9C%EA%B0%81%ED%99%94",-1,0
613,"Watch Me Code: 주린이를 위한 파이썬 데이터 분석","멀티캠퍼스","https://cdn.inflearn.com/public/courses/326474/cover/cc6448fa-9c11-448f-80da-5c67882ec6e5","https://www.inflearn.com/course/%EC%99%80%EC%B9%98%EB%AF%B8%EC%BD%94%EB%93%9C-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D",27720,39600
614,"비전공자를 위한 개발자 취업 올인원 가이드 [학습편]","한정수","https://cdn.inflearn.com/public/courses/326468/cover/51ae6304-e043-41ad-a43c-8102cb01e401","https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B7%A8%EC%97%85-%ED%95%99%EC%8A%B5%ED%8E%B8",30800,44000
615,"나만의 지식 콘텐츠로 평생 수익모델 만들기","tiger","https://cdn.inflearn.com/public/courses/326465/cover/427bf866-ff9c-43f4-bf65-e6093368746a","https://www.inflearn.com/course/%EC%A7%80%EC%8B%9D%EC%BD%98%ED%85%90%EC%B8%A0-%EC%88%98%EC%9D%B5%EB%AA%A8%EB%8D%B8",13860,19800
616,"보통 직장인의 위대한 글쓰기","tiger","https://cdn.inflearn.com/public/courses/326463/cover/10331f2c-6a9c-43d8-8f72-63c8917dfd30","https://www.inflearn.com/course/%EC%A7%81%EC%9E%A5%EC%9D%B8-%EA%B8%80%EC%93%B0%EA%B8%B0",27720,39600
617,"크롤링으로 웹, 텔레그램봇, REST API, 모바일 앱 만들기","진슈","https://cdn.inflearn.com/public/courses/326447/cover/a12a52b1-63e4-4f00-a9c1-7dd7cc42c740","https://www.inflearn.com/course/%ED%81%AC%EB%A1%A4%EB%A7%81-%EB%AA%A8%EB%B0%94%EC%9D%BC%EC%95%B1",14630,20900
618,"UX/UI 시작하기 : UX 서비스 기획 (Inflearn Original)","인프런","https://cdn.inflearn.com/public/courses/326442/cover/9d0dd9bb-676d-4955-be52-f533ba423d88","https://www.inflearn.com/course/ux-%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B8%B0%ED%9A%8D-%EC%9D%B8%ED%94%84%EB%9F%B0-%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90",38500,55000
619,"씨리얼 오픽 2급(IM3~IH) 과정","다름에듀","https://cdn.inflearn.com/public/courses/326401/cover/bd24a0a6-0da4-46bb-9126-2aa8735b2391","https://www.inflearn.com/course/%EC%94%A8%EB%A6%AC%EC%96%BC-%EC%98%A4%ED%94%BD-ih",23100,33000
620,"SharePoint로 협업을 위한 팀 사이트 만들기","오마스","https://cdn.inflearn.com/public/courses/326369/cover/3c940137-18f8-43da-9173-04cba54e275c","https://www.inflearn.com/course/sharepoint-%ED%98%91%EC%97%85-%ED%8C%80%EC%82%AC%EC%9D%B4%ED%8A%B8",30800,44000
621,"Quasar로 만드는 구글 뉴스","진슈","https://cdn.inflearn.com/public/courses/326356/cover/2cab70a4-f735-4185-b826-1cf2dc948390","https://www.inflearn.com/course/quasar-%EA%B5%AC%EA%B8%80%EB%89%B4%EC%8A%A4",7700,11000
622,"실전! 웹사이트제작! Step by Step! ('라한호텔' 사이트제작_Application Course)","J.영","https://cdn.inflearn.com/public/course-326307-cover/f7535cc4-a8bf-498e-b3f9-c477030666af","https://www.inflearn.com/course/%EC%9B%B9%EC%82%AC%EC%9D%B4%ED%8A%B8%EC%A0%9C%EC%9E%91-%EC%9D%B8%ED%84%B0%EB%9E%99%ED%8B%B0%EB%B8%8C%EC%9B%B9-%EB%9D%BC%ED%95%9C%ED%98%B8%ED%85%94",19250,27500
623,"실전 데이터 사이언스 Part1. 파이썬 입문","김화종","https://cdn.inflearn.com/public/courses/326272/cover/e014e3f2-bbd0-4eec-b07f-eca65061caf3","https://www.inflearn.com/course/%ED%95%B5%EC%8B%AC-%ED%8C%8C%EC%9D%B4%EC%8D%AC",46200,66000
624,"XD UI 디자인 + Clone Coding 인터렉티브 반응형웹 포트폴리오!","LIZ.B","https://cdn.inflearn.com/public/course-326182-cover/2ce0c161-9f8f-45f7-acca-071e373091e2","https://www.inflearn.com/course/xd-%EB%B0%98%EC%9D%91%ED%98%95%EC%9B%B9-%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4",37730,53900
625,"에펙 입문자도 만들 수 있는 유튜브 인트로 에프터이펙트 강좌","쇼콜라떼","https://cdn.inflearn.com/public/courses/324223/course_cover/a1fd7098-b7b9-48eb-9400-c1292f9ee224/After_effect_intro.png","https://www.inflearn.com/course/%EC%97%90%ED%94%84%ED%84%B0%EC%9D%B4%ED%8E%99%ED%8A%B8-%EC%9C%A0%ED%8A%9C%EB%B8%8C-%EC%9D%B8%ED%8A%B8%EB%A1%9C",20790,29700
626,"지구에서 제일 쉽게 설명한 자료구조와 알고리즘","개복치개발자","https://cdn.inflearn.com/public/courses/324220/course_cover/412d22af-d2f4-4b6e-a2c9-83562a30eb6e/chan_Algorithm.png","https://www.inflearn.com/course/%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98-1",7700,11000
627,"정보올림피아드(중등)","가을","https://cdn.inflearn.com/public/courses/324209/course_cover/5935ca89-77ea-4dca-bedd-9c8dac27bf93/%E1%84%80%E1%85%A1%E1%84%8B%E1%85%B3%E1%86%AF_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%87%E1%85%A9%E1%84%8B%E1%85%A9%E1%86%AF%E1%84%85%E1%85%B5%E1%86%B7%E1%84%91%E1%85%B5%E1%84%8B%E1%85%A1%E1%84%83%E1%85%B3.png","https://www.inflearn.com/course/%EC%A0%95%EB%B3%B4%EC%98%AC%EB%A6%BC%ED%94%BC%EC%95%84%EB%93%9C-%EC%A4%91%EB%93%B1",88000,0
628,"NoSQL DB (몽고DB/mongodb)  기본부터 파이썬/데이터분석 활용까지!","잔재미코딩","https://cdn.inflearn.com/public/courses/324183/course_cover/5fbb3f2a-94a2-499a-8e69-ea901a7b2eb8/mongoDB.png","https://www.inflearn.com/course/nosql-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%AA%BD%EA%B3%A0db-%EC%9E%94%EC%9E%AC%EB%AF%B8%EC%BD%94%EB%94%A9",38500,55000
629,"프리다(Frida)를 이용한 안드로이드 앱 모의해킹","보안프로젝트","https://cdn.inflearn.com/public/courses/324180/course_cover/9217ce88-afd4-4936-a363-a1fe376d4cea/boan_frida.png","https://www.inflearn.com/course/%ED%94%84%EB%A6%AC%EB%8B%A4-frida-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EB%AA%A8%EC%9D%98%ED%95%B4%ED%82%B9",53900,77000
630,"Database - SQL","이교준","https://cdn.inflearn.com/public/courses/324178/course_cover/ba6b2518-fcc4-4726-a167-234b7198e85a/lgj_SQL.png","https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-SQL",11550,16500
631,"웹 서비스 해킹을 위한 버프스위트 완벽 활용 가이드","보안프로젝트","https://cdn.inflearn.com/public/courses/324072/course_cover/398b51a1-f5ea-47f7-8939-772d06fef504/boan_burp.png","https://www.inflearn.com/course/boan_burpsuite",-1,0
632,"에프터이펙트를 시작해보자","jinlee982005","https://cdn.inflearn.com/public/courses/324068/course_cover/d3794d90-c9fe-4408-8b84-dcc5f602775d/jl_ae.png","https://www.inflearn.com/course/%EC%95%A0%ED%94%84%ED%84%B0%EC%9D%B4%ED%8E%99%ED%8A%B8-%EC%9E%85%EB%AC%B8-aftereffect",7700,11000
633,"윤재성의 만들면서 배우는 Spring MVC 5","소프트캠퍼스","https://cdn.inflearn.com/public/courses/324027/course_cover/27ad0647-fd92-46c3-a64b-9a62f4afde75/sc-springmvc5-eng.png","https://www.inflearn.com/course/spring-mvc5-project",61600,88000
634,"윈도우 리버싱 ( window reversing) 완벽 이해 - 레나 챌린지 풀이","보안프로젝트","https://cdn.inflearn.com/wp-content/uploads/lena.jpg","https://www.inflearn.com/course/lena-2",115500,165000
635,"디지털포렌식 분석 자격증 2급 필기 대비","보안프로젝트","https://cdn.inflearn.com/wp-content/uploads/digitalf-w.png","https://www.inflearn.com/course/disgitalforensic-2-notes",77000,110000
636,"게임으로 배우는 JavaScript","노마드크리에이터","https://cdn.inflearn.com/wp-content/uploads/sjh_JS-1.jpg","https://www.inflearn.com/course/javascript-game",-1,0
637,"맥으로 배우는 윈도우즈 포렌식","dorumugs","https://cdn.inflearn.com/wp-content/uploads/forensic-3.jpg","https://www.inflearn.com/course/forensic-2",77000,110000
638,"버전 관리 시스템 Git","Egoing Lee","https://cdn.inflearn.com/wp-content/uploads/git-4.jpg","https://www.inflearn.com/course/git-2",-1,0
